location_name,product_code,product_name,qty
فرع السراج,FAB0179,طلاء قصبة,-6.000
فرع السراج,FAB0559,تصنيع حوض مع قاعدة برسلين,-3.000
فرع السراج,FE30276,كسكاس 1 نحاس,12.000
فرع السراج,FE30526,كسكاس 3/4,8.000
فرع السراج,LG40081,قاعدة حوض وجه برسلين 90 سم,2.000
فرع السراج,LG40099,حوض وجه برسلين مشطوف مع رف 80,1.000
فرع السراج,LG40100,حوض وجه برسلين مشطوف مع رف 60,-2.000
فرع السراج,LG40101,حوض وجه برسلين مشطوف مع رف 60,2.000
فرع السراج,LG40112,حوض وجه برسلين مشطوف 80 سم,4.000
فرع السراج,LG40147,حوض وجه برسلين 100 سم,-1.000
فرع السراج,LG40149,حوض وجه برسلين مشطوف 80 سم,-1.000
فرع السراج,LG40172,حوض وجه برسلين مشطوف 80 سم,1.000
فرع السراج,LG40178,حوض وجه برسلين مشطوف 80 سم,4.000
فرع السراج,LG40180,حوض وجه برسلين 100 سم,11.000
فرع السراج,LG40183,حوض وجه برسلين مشطوف 80 سم,5.000
فرع السراج,LG40187,حوض وجه برسلين مشطوف 80 سم,7.000
فرع السراج,LG40189,حوض وجه برسلين مشطوف 80 سم,1.000
فرع السراج,LG40191,حوض وجه برسلين مع رف 100 سم,-5.000
فرع السراج,LG40193,حوض وجه برسلين مشطوف مع رف 80 سم,-1.000
فرع السراج,LG40194,حوض وجه برسلين مشطوف مع رف 80 سم,-1.000
فرع السراج,LG40195,حوض وجه برسلين مشطوف مع رف 80 سم,-1.000
فرع السراج,LG40198,حوض وجه برسلين مشطوف مع رف 80 سم,-3.000
فرع السراج,LG40294,حوض رخامي كوارتز 80سم,1.000
فرع السراج,LG40315,حوض وجه برسلين مشطوف 80 سم,1.000
فرع السراج,LG40319,حوض وجه برسلين مشطوف 80 سم,1.000
فرع السراج,LG40322,حوض وجه برسلين 80 سم,3.000
فرع السراج,LG40323,حوض وجه برسلين 65 سم,2.000
فرع السراج,LG40324,حوض وجه برسلين 65 سم,2.000
فرع السراج,LG40327,حوض وجه برسلين مشطوف 80 سم,1.000
فرع السراج,LG40330,حوض وجه برسلين 65 سم,2.000
فرع السراج,LG40331,حوض وجه برسلين 65 سم,-2.000
فرع السراج,LG40332,حوض وجه برسلين 65 سم,2.000
فرع السراج,LG40341,حوض وجه برسلين مشطوف 80 سم,1.000
فرع السراج,LG40361,حوض وجه برسلين 60 سم,1.000
فرع السراج,LG40368,حوض وجه برسلين مشطوف 80 سم,-1.000
فرع السراج,LG40369,حوض وجه برسلين مشطوف 80 سم,1.000
فرع السراج,LG40385,حوض وجه برسلين مع رف 65 سم,-3.000
فرع السراج,LG40386,حوض وجه برسلين مع رف 65 سم,-6.000
فرع السراج,LG40387,حوض وجه برسلين مع رف 60 سم,-3.000
فرع السراج,LG40388,حوض وجه برسلين مع رف 65 سم,-2.000
فرع السراج,LG40389,حوض وجه برسلين مع رف 60 سم,-2.000
فرع السراج,LG40391,حوض وجه برسلين 80 سم,1.000
فرع السراج,LG40398,حوض وجه برسلين 80 سم,1.000
فرع السراج,LG40399,حوض وجه برسلين مع رف 80 سم,-1.000
فرع السراج,LG40751,حوض كواريون كوارتز80سم أبيض,1.000
فرع السراج,LG40754,حوض وجه كوارتز مع رف مع مراية 80 سم,-4.000
فرع السراج,LG41018,حوض رخامي كوريان 80سم,1.000
فرع السراج,MA20001,خلاط حوض المطبخ سحاب أسود,1.000
فرع السراج,MA20005,خلاط حوض المطبخ سحاب أسود-كروم,1.000
فرع السراج,MA20006,خلاط حوض المطبخ سحاب كروم,5.000
فرع السراج,MA20012,خلاط حوض المطبخ سحاب كروم,1.000
فرع السراج,MA20015,خلاط حوض المطبخ سحاب كروم,6.000
فرع السراج,MA20017,خلاط حوض المطبخ سحاب كروم,3.000
فرع السراج,MA20032,خلاط حوض المطبخ سحاب أسود,2.000
فرع السراج,MA20034,خلاط حوض المطبخ سحاب أسود,1.000
فرع السراج,MA20035,خلاط حوض المطبخ سحاب أسود,1.000
فرع السراج,MA20036,خلاط حوض المطبخ سحاب كروم,4.000
فرع السراج,MA20041,خلاط حوض المطبخ سحاب دهبي,1.000
فرع السراج,MA20042,خلاط حوض المطبخ سحاب اسود,2.000
فرع السراج,MA20051,خلاط حوض المطبخ سحاب اسود,6.000
فرع السراج,MA20053,خلاط حوض المطبخ سحاب كروم,2.000
فرع السراج,MA20100,خلاط حوض المطبخ سحاب كروم,2.000
فرع السراج,MA20116,خلاط حوض المطبخ سحاب ذهبي,5.000
فرع السراج,MA20118,خلاط حوض المطبخ سحاب ذهبي,4.000
فرع السراج,MA20120,خلاط حوض المطبخ دبل سحاب أسود,1.000
فرع السراج,MA20121,خلاط حوض المطبخ سحاب ذهبي,1.000
فرع السراج,MA20124,خلاط حوض المطبخ سحاب أسود,2.000
فرع السراج,MA20126,خلاط حوض المطبخ سحاب كروم,3.000
فرع السراج,MA20127,خلاط حوض المطبخ سحاب كروم,2.000
فرع السراج,MA20263,خلاط حوض المطبخ سحاب كروم,3.000
فرع السراج,MA20471,خلاط حوض المطبخ شلال منظومة نص فل,3.000
فرع السراج,MA20620,خلاط حوض المطبخ دبل سحاب كروم,5.000
فرع السراج,MA20623,خلاط حوض المطبخ سحاب أسود-كروم,5.000
فرع السراج,MA20875,خلاط حوض المطبخ سحاب أسود- كروم,1.000
فرع السراج,MA20894,خلاط حوض المطبخ سحاب كروم,5.000
فرع السراج,MA20895,خلاط حوض المطبخ سحاب أسود,3.000
فرع السراج,MA20902,خلاط حوض المطبخ مولة أسود مطفي,5.000
فرع السراج,MA20903,خلاط حوض المطبخ مولة كروم,5.000
فرع السراج,MA20904,خلاط حوض المطبخ مولة أسود مطفي,5.000
فرع السراج,MA20905,خلاط حوض المطبخ مولة كروم,5.000
فرع السراج,MA20906,خلاط حوض المطبخ مولة أسود لامع,3.000
فرع السراج,MA20907,خلاط حوض المطبخ سحاب كروم,5.000
فرع السراج,MA20910,خلاط حوض المطبخ سحاب ذهبي,5.000
فرع السراج,MA20911,خلاط حوض المطبخ سحاب رصاصي,3.000
فرع السراج,MA20912,خلاط حوض المطبخ سحاب كروم,4.000
فرع السراج,MA20913,خلاط حوض المطبخ سحاب أسود مطفي,4.000
فرع السراج,MA20920,خلاط حوض المطبخ مولة كروم,5.000
فرع السراج,MA20921,خلاط حوض المطبخ سحاب كروم مطفي,15.000
فرع السراج,MA20922,خلاط حوض المطبخ سحاب رصاصي مطفي,9.000
فرع السراج,MA20923,خلاط حوض المطبخ سحاب كروم مطفي,3.000
فرع السراج,MA20931,خلاط حوض المطبخ سحاب كروم,4.000
فرع السراج,MA20932,خلاط حوض المطبخ سحاب كروم,2.000
فرع السراج,MC10001,مجرى شباك  40 سم *8 سم كروم,1.000
فرع السراج,MC10002,مجرى 50 سم *8 سم كروم,19.000
فرع السراج,MC10003,سرفنتينة 15 سم * 15 سم اسود,1.000
فرع السراج,MC10004,مجرى 40 سم *6 سم دهبي,7.000
فرع السراج,MC10005,مجرى 50 سم *6 سم دهبي,3.000
فرع السراج,MC10006,مجرى 30 سم *6 سم دهبي,4.000
فرع السراج,MC10008,سرفنتينة 15 سم * 15 سم كروم,6.000
فرع السراج,MC10009,سرفنتينة 15 سم * 15 سم كروم,1.000
فرع السراج,MC10012,سرفنتينة 15 سم * 15 سم كروم,27.000
فرع السراج,MC10013,مجرى 50 سم *6 سم كروم,5.000
فرع السراج,MC10014,مجرى 60 سم *6 سم كروم,-1.000
فرع السراج,MC10091,مجرى خارجي  50 سم *13 سم كروم,4.000
فرع السراج,MC10097,سرفنتينة 15 سم * 15 سم ذهبي,7.000
فرع السراج,MC10124,غطاء غرفة تفتيش 30*30 مخفي SUS304,2.000
فرع السراج,MC10125,غطاء غرفة تفتيش 40*40مخفي SUS304,2.000
فرع السراج,MC10139,سرفنتينة 15 سم * 15 سم ذهبي,1.000
فرع السراج,MC10203,سرفنتينة 15 سم * 15 سم كروم,11.000
فرع السراج,MC10253,سرفنتينة10 سم * 10 سم كروم,9.000
فرع السراج,MC10257,مجرى 40 سم *6 سم كروم,2.000
فرع السراج,MC10270,مجرى 50 سم *7 سم كروم,3.000
فرع السراج,MC10271,مجرى 60 سم *7 سم كروم,4.000
فرع السراج,MC10288,مانع رائحة كروم,1.000
فرع السراج,MC10310,سرفنتينة 15 سم * 15 سم كروم,2.000
فرع السراج,MC10413,سرفنتينة 15 سم * 15 سم كروم,13.000
فرع السراج,MC10415,مجرى 75 سم *7 سم كروم,4.000
فرع السراج,MC10437,غطاء غرفة تفتيش 40*40 فايبر اسود,8.000
فرع السراج,MC10438,غطاء غرفة تفتيش 50*50 فايبر اسود,5.000
فرع السراج,MC10439,غطاء غرفة تفتيش 60*60 فايبر اسود,4.000
فرع السراج,MC10440,غطاء غرفة تفتيش 80*80 فايبر اسود,4.000
فرع السراج,MC10446,مجرى 40 سم *8 سم كروم,6.000
فرع السراج,MC10448,سرفنتينة 15 سم * 15 سم أسود,3.000
فرع السراج,MC10449,سرفنتينة 15 سم * 15 سم ذهبي,1.000
فرع السراج,MC10450,مجرى 40 سم 6* سم ذهبي,1.000
فرع السراج,MC10452,مجرى 50 سم *6 سم كروم,4.000
فرع السراج,MC10455,مجرى 50 سم *8 سم مشبكة كروم,21.000
فرع السراج,MC10457,سرفنتينة 15 سم * 15 سم كروم,10.000
فرع السراج,MC10470,مجرى 55سم *7 سم كروم,2.000
فرع السراج,MC10471,مجرى 30سم *7 سم كروم,6.000
فرع السراج,MC10478,مجرى 60سم *7 سم كروم,3.000
فرع السراج,MC10479,مجرى 55سم *7 سم كروم,1.000
فرع السراج,MC10480,مجرى 45سم *7 سم كروم,5.000
فرع السراج,MC10481,مجرى 55سم *7 سم كروم,2.000
فرع السراج,MC10632,سرفنتينة 15 سم * 15 سم مع مانع رائحة كروم لامع,7.000
فرع السراج,MC10641,مجرى 30سم *3 سم كروم,17.000
فرع السراج,MC10642,مجرى 50سم *3 سم كروم,13.000
فرع السراج,MC10643,مجرى 30 سم *8 سم كروم,6.000
فرع السراج,MC10644,مجرى 40 سم *8 سم كروم,2.000
فرع السراج,MC10645,مجرى 40 سم *8 سم أسود,16.000
فرع السراج,MC10646,مجرى 40 سم *8 سم ذهبي,2.000
فرع السراج,MC10648,مجرى 60 سم *8 سم كروم,10.000
فرع السراج,MC10652,سرفنتينة 15 سم * 15 سم كروم,26.000
فرع السراج,MC10653,سرفنتينة 15 سم * 15 سم أسود,4.000
فرع السراج,MC10654,سرفنتينة 15 سم * 15 سم ذهبي,9.000
فرع السراج,MC10655,سرفنتينة 10 سم * 10 سم كروم,8.000
فرع السراج,MC10731,سرفنتينة 15 سم * 15 سم كروم,4.000
فرع السراج,MC10770,مجرى 50 سم *8 سم كروم,2.000
فرع السراج,MC10855,مجرى 30 سم *6 سم كروم,4.000
فرع السراج,MC10856,مجرى 40 سم *6 سم كروم,5.000
فرع السراج,MC10990,مجرى 40 سم *6 سم كروم,3.000
فرع السراج,MD20001,خلاط دوش مع سماعة أسود,2.000
فرع السراج,MD20003,خلاط دوش كروم,-1.000
فرع السراج,MD20004,خلاط دوش كروم,2.000
فرع السراج,MD20005,خلاط دوش كروم,1.000
فرع السراج,MD20007,خلاط دوش أسود,3.000
فرع السراج,MD20008,خلاط دوش ذهبي,1.000
فرع السراج,MD20011,خلاط دوش كروم,1.000
فرع السراج,MD20023,خلاط دوش كروم,2.000
فرع السراج,MD20024,خلاط دوش كروم,1.000
فرع السراج,MD20026,خلاط دوش كروم,2.000
فرع السراج,MD20028,خلاط دوش كروم,3.000
فرع السراج,MD20030,خلاط دوش مع سماعة كروم,2.000
فرع السراج,MD20060,خلاط دوش مع سماعة كروم,2.000
فرع السراج,MD20239,خلاط دوش  كروم,1.000
فرع السراج,MD20242,خلاط دوش كروم,2.000
فرع السراج,MD20246,خلاط دوش أسود,5.000
فرع السراج,MD20248,خلاط دوش ذهبي,3.000
فرع السراج,MD20300,خلاط دوش أسود,1.000
فرع السراج,MD20619,خلاط دوش كروم,7.000
فرع السراج,MD20627,خلاط دوش كروم,6.000
فرع السراج,MD20855,خلاط دوش كروم,3.000
فرع السراج,MD20896,خلاط دوش ذهبي,5.000
فرع السراج,MD20897,خلاط دوش أسود,5.000
فرع السراج,MD20898,خلاط دوش كروم,4.000
فرع السراج,MD20899,خلاط دوش كروم,4.000
فرع السراج,MD20900,خلاط دوش أسود,5.000
فرع السراج,MDE50004,خلاط دوش مدفون مع مصب وقصبة وكسكاس ذهبي,1.000
فرع السراج,MDE50008,خلاط دوش مدفون كروم,2.000
فرع السراج,MDE50022,خلاط دوش مدفون كروم,2.000
فرع السراج,MDE50027,خلاط دوش مدفون كروم,2.000
فرع السراج,MDE50028,خلاط دوش مدفون كروم,2.000
فرع السراج,MDE50029,خلاط دوش مدفون كروم,1.000
فرع السراج,MDE50040,خلاط دوش مدفون كروم,3.000
فرع السراج,MDE50041,خلاط دوش مدفون كروم,2.000
فرع السراج,MDE50045,خلاط دوش مدفون كروم,4.000
فرع السراج,MDE50046,خلاط دوش مدفون كروم,-1.000
فرع السراج,MDE50047,خلاط دوش مدفون كروم,2.000
فرع السراج,MDE50049,خلاط دوش مدفون كروم,3.000
فرع السراج,MDE50164,مطول خلاط دوش مدفون,2.000
فرع السراج,MDE50279,خلاط دوش مدفون كروم,1.000
فرع السراج,MDE50291,مطول خلاط دوش مدفون,1.000
فرع السراج,MDE50399,خلاط دوش مدفون كروم,4.000
فرع السراج,MDE50674,خلاط دوش مدفون شريحة دائري كروم,1.000
فرع السراج,MDE50676,خلاط دوش مدفون كروم,3.000
فرع السراج,MDE50807,خلاط دوش مدفون ميريدا أسود,3.000
فرع السراج,MDE50821,خلاط دوش مدفون فلفيت أسود,2.000
فرع السراج,MDE50822,خلاط دوش مدفون ايدج ذهبي,1.000
فرع السراج,ME10003,خلاط حوض المطبخ شجرة كروم,2.000
فرع السراج,ME10005,خلاط حوض المطبخ تحلية شجرة كروم,2.000
فرع السراج,ME10011,خلاط حوض المطبخ شجرة كروم,1.000
فرع السراج,ME10012,خلاط حوض المطبخ شجرة كروم,1.000
فرع السراج,ME10023,حنفية حوض المطبخ شجرة كروم,2.000
